timestamp,temperature,humidity,pm_25,pm_10,db,count
2021-08-24 10:59:30,25.0,88.6,7.0,31.9,68.6223333333333,8.0
2021-08-24 11:59:30,25.4,84.0,9.0,17.8,69.817,5.0
2021-08-24 12:59:30,25.8,83.9,5.8,15.6,75.024,4.0
2021-08-24 13:59:30,25.4,85.0,26.2,11.7,72.042,6.0
2021-08-24 14:59:30,25.7,88.6,8.5,12.9,69.761,6.0
2021-08-24 15:59:30,25.3,87.2,16.1,39.0,81.156,7.0
2021-08-24 16:59:30,25.7,88.7,12.8,18.8,75.5346666666667,6.0
2021-08-24 17:59:30,25.9,83.9,9.0,11.0,84.6403333333333,9.0
2021-08-24 18:59:30,25.5,83.6,7.6,16.8,72.7703333333333,5.0
2021-08-24 19:59:30,25.6,87.7,8.9,18.8,77.93,6.0
2021-08-24 20:59:30,25.8,86.8,10.4,14.7,73.5443333333333,9.0
2021-08-24 21:59:30,23.3,52.4,3.5,16.5,71.8146666666667,4.0
2021-08-24 22:59:30,23.5,51.6,2.7,10.9,67.987,6.0
2021-08-24 23:59:30,23.4,51.9,2.7,10.7,67.4883333333334,7.0
2021-08-25 00:59:30,22.8,57.5,2.9,11.0,65.2083333333333,6.0
2021-08-25 01:59:30,21.3,58.4,2.5,9.7,64.3783333333333,5.0
2021-08-25 02:59:30,21.4,57.0,2.6,7.1,59.4003333333333,6.0
2021-08-25 03:59:30,21.6,55.1,2.3,11.8,62.3483333333333,6.0
2021-08-25 04:59:30,21.4,55.4,2.3,8.2,64.4973333333333,6.0
2021-08-25 05:59:30,24.7,87.0,2.1,7.2,82.5810344827586,5.0
2021-08-25 06:59:30,19.7,67.2,3.1,11.1,84.6403333333333,5.0
2021-08-25 07:59:30,17.0,76.2,3.0,12.8,77.1276666666667,6.0
2021-08-25 08:59:30,16.2,80.7,3.3,11.0,74.8673333333333,6.0
2021-08-25 09:59:30,17.2,83.0,3.9,12.3,73.481,4.0
2021-08-25 10:59:30,18.4,82.6,5.3,18.2,71.8886666666667,5.0
2021-08-25 11:59:30,20.1,81.7,4.4,16.6,73.304,5.0
2021-08-25 12:59:30,20.5,73.5,5.8,14.6,72.9893333333333,5.0
2021-08-25 13:59:30,20.5,67.9,2.2,5.1,72.9696551724138,5.0
2021-08-25 14:59:30,21.3,59.3,2.6,5.6,71.5186666666667,6.0
2021-08-25 15:59:30,21.1,62.6,1.2,11.4,71.9146666666667,9.0
2021-08-25 16:59:30,18.8,64.7,6.8,8.5,71.275,6.0
2021-08-25 17:59:30,19.0,62.1,7.2,11.8,71.5593333333333,8.0
2021-08-25 18:59:30,19.1,62.1,2.8,10.1,71.8223333333333,6.0
2021-08-25 19:59:30,18.1,59.8,4.5,8.5,71.1683333333333,7.0
2021-08-25 20:59:30,25.3,86.9,2.5,7.6,75.0896666666667,7.0
2021-08-25 21:59:30,25.1,86.1,1.5,5.7,78.1373333333333,5.0
2021-08-25 22:59:30,25.6,88.3,0.8,3.1,73.0323333333334,5.0
2021-08-25 23:59:30,25.6,86.1,1.0,3.7,73.2023333333333,5.0
2021-08-26 00:59:30,24.8,85.3,1.5,4.6,73.481,6.0
2021-08-26 01:59:30,25.5,83.6,0.3,3.0,70.5436666666667,6.0
2021-08-26 02:59:30,25.4,85.9,0.4,4.0,74.3033333333333,8.0
2021-08-26 03:59:30,25.8,85.4,0.5,5.0,77.5696666666666,5.0
2021-08-26 04:59:30,25.7,83.6,0.2,2.8,79.08,7.0
2021-08-26 05:59:30,25.1,88.3,8.2,11.4,78.1243333333333,5.0
2021-08-26 06:59:30,25.6,86.4,16.2,15.8,79.9436666666667,9.0
2021-08-26 07:59:30,25.9,87.1,9.6,16.8,75.197,5.0
2021-08-26 08:59:30,25.7,84.5,5.0,16.9,71.015,5.0
2021-08-26 09:59:30,25.3,85.4,9.8,16.5,74.8226666666667,6.0
2021-08-26 10:59:30,25.8,87.7,7.9,14.3,79.9746666666667,8.0
2021-08-26 11:59:30,25.5,83.7,8.7,17.8,76.5106666666667,9.0
2021-08-26 12:59:30,25.7,87.4,10.5,19.5,72.557,6.0
2021-08-26 13:59:30,25.7,82.4,9.2,28.4,73.1376666666667,7.0
2021-08-26 14:59:30,25.5,86.1,8.6,19.1,73.4136666666667,6.0
2021-08-26 15:59:30,25.5,85.0,10.4,18.8,69.455,5.0
2021-08-26 16:59:30,25.8,86.4,10.0,18.9,74.8673333333333,7.0
2021-08-26 17:59:30,24.9,88.3,11.0,14.6,68.9323333333333,6.0
2021-08-26 18:59:30,24.6,85.5,7.0,21.9,72.6206666666667,6.0
2021-08-26 19:59:30,25.7,84.2,9.1,22.4,75.197,6.0
2021-08-26 20:59:30,25.4,85.8,7.0,20.6,74.5716666666667,4.0
2021-08-26 21:59:30,25.7,85.0,4.1,11.5,75.0896666666667,6.0
2021-08-26 22:59:30,25.2,86.5,4.3,11.0,71.807,4.0
2021-08-26 23:59:30,25.3,86.8,4.7,9.9,73.3986666666667,4.0
2021-08-27 00:59:30,25.6,85.6,4.6,8.6,75.134,7.0
2021-08-27 01:59:30,24.7,83.6,3.0,11.2,72.125,5.0
2021-08-27 02:59:30,25.7,88.5,2.2,6.1,67.1026666666667,4.0
2021-08-27 03:59:30,25.8,83.8,2.9,6.6,74.8793333333333,6.0
2021-08-27 04:59:30,25.5,88.0,2.7,6.3,76.1953333333333,5.0
2021-08-27 05:59:30,25.5,88.8,1.9,6.3,79.5733333333333,6.0
2021-08-27 06:59:30,25.2,84.8,14.1,16.3,75.103,6.0
2021-08-27 07:59:30,25.5,88.6,26.2,21.9,72.8346666666667,5.0
2021-08-27 08:59:30,25.7,83.2,6.1,16.2,75.2623333333333,6.0
2021-08-27 09:59:30,25.8,82.6,8.0,15.8,68.2173333333333,5.0
2021-08-27 10:59:30,25.7,86.9,10.5,14.7,71.6796666666667,6.0
2021-08-27 11:59:30,25.2,83.5,11.3,16.3,79.7643333333333,6.0
2021-08-27 12:59:30,25.5,86.6,10.1,24.3,71.2046666666667,5.0
2021-08-27 13:59:30,25.6,83.4,10.1,17.7,70.695,6.0
2021-08-27 14:59:30,25.6,84.2,9.3,18.9,70.5443333333333,6.0
2021-08-27 15:59:30,25.6,82.3,9.6,35.0,70.021,5.0
2021-08-27 16:59:30,25.4,85.9,26.2,19.7,68.1296666666667,6.0
2021-08-27 17:59:30,25.7,85.4,9.0,15.9,71.579,6.0
2021-08-27 18:59:30,25.2,86.1,9.6,15.9,72.1583333333333,9.0
2021-08-27 19:59:30,25.5,86.4,9.5,14.9,78.0343333333333,7.0
2021-08-27 20:59:30,25.7,87.5,9.1,17.1,79.9746666666667,5.0
2021-08-27 21:59:30,25.3,86.4,2.9,6.3,75.251,5.0
2021-08-27 22:59:30,25.6,88.8,3.1,6.2,73.8783333333333,9.0
2021-08-27 23:59:30,25.9,85.9,5.2,10.9,73.4866666666667,5.0
2021-08-28 00:59:30,25.5,85.0,4.6,10.2,71.7506666666666,7.0
2021-08-28 01:59:30,25.5,85.3,4.6,9.2,67.3073333333333,5.0
2021-08-28 02:59:30,25.5,87.9,4.6,10.6,69.5863333333334,7.0
2021-08-28 03:59:30,25.1,86.7,4.2,9.7,70.4956666666667,6.0
2021-08-28 04:59:30,25.5,81.2,3.7,12.6,75.0883333333333,4.0
2021-08-28 05:59:30,25.5,86.1,3.2,9.6,73.534,5.0
2021-08-28 06:59:30,25.8,86.0,2.7,9.4,69.3213333333333,5.0
2021-08-28 07:59:30,25.5,86.2,2.9,7.1,76.2203333333333,7.0
2021-08-28 08:59:30,25.5,84.4,3.0,10.0,68.111,5.0
2021-08-28 09:59:30,25.4,84.9,1.8,4.6,68.5683333333333,6.0
2021-08-28 10:59:30,25.5,85.4,2.6,8.2,73.455,5.0
2021-08-28 11:59:30,25.7,87.6,4.8,8.5,76.2203333333333,6.0
2021-08-28 12:59:30,25.3,85.3,7.8,13.7,82.2736666666667,6.0
2021-08-28 13:59:30,25.6,84.0,4.8,9.8,71.3633333333333,6.0
2021-08-28 14:59:30,25.7,87.0,10.4,17.5,71.313,4.0
2021-08-28 15:59:30,25.2,82.2,28.1,52.9,73.892,7.0
2021-08-28 16:59:30,25.6,87.9,14.5,22.7,69.4113333333333,5.0
2021-08-28 17:59:30,25.6,84.8,23.1,43.4,73.8783333333333,6.0
2021-08-28 18:59:30,25.7,84.2,22.1,40.4,76.8496666666667,5.0
2021-08-28 19:59:30,25.6,88.5,18.2,36.5,68.4566666666667,5.0
2021-08-28 20:59:30,25.3,87.8,18.9,34.5,68.614,7.0
2021-08-28 21:59:30,25.4,84.7,16.0,23.1,70.5443333333333,6.0
2021-08-28 22:59:30,25.5,88.8,11.2,25.7,68.2366666666667,5.0
2021-08-28 23:59:30,25.5,85.7,8.4,17.3,74.628,6.0
2021-08-29 00:59:30,25.9,86.9,5.6,13.9,75.197,6.0
2021-08-29 01:59:30,25.3,83.2,5.2,12.2,74.0866666666667,6.0
2021-08-29 02:59:30,25.3,83.6,5.0,11.3,74.0813333333333,5.0
2021-08-29 03:59:30,25.3,85.9,4.8,13.1,78.0283333333334,6.0
2021-08-29 04:59:30,25.7,87.6,4.6,10.8,74.8226666666667,7.0
2021-08-29 05:59:30,25.8,86.6,4.6,16.5,74.4793333333334,6.0
2021-08-29 06:59:30,25.5,86.5,16.1,17.8,67.3956666666667,5.0
2021-08-29 07:59:30,25.6,86.0,9.4,22.7,79.5736666666667,6.0
2021-08-29 08:59:30,25.4,86.1,8.4,16.4,68.9173333333333,6.0
2021-08-29 09:59:30,25.5,88.7,14.5,16.4,70.292,6.0
2021-08-29 10:59:30,25.6,82.9,9.1,14.7,70.7266666666667,7.0
2021-08-29 11:59:30,25.3,87.6,8.9,16.8,75.3353333333333,5.0
2021-08-29 12:59:30,25.5,84.1,10.0,27.1,73.7503333333333,7.0
2021-08-29 13:59:30,25.8,84.3,26.2,16.9,73.572,6.0
2021-08-29 14:59:30,25.3,86.8,10.6,15.2,74.1863333333333,5.0
2021-08-29 15:59:30,25.6,88.5,5.3,16.6,74.0026666666667,5.0
2021-08-29 16:59:30,25.4,82.8,8.4,16.7,76.2203333333333,6.0
2021-08-29 17:59:30,25.7,86.4,26.2,20.6,72.3946666666667,6.0
2021-08-29 18:59:30,25.5,88.8,11.2,25.7,74.448,6.0
2021-08-29 19:59:30,25.7,86.1,8.8,18.5,74.38,7.0
2021-08-29 20:59:30,25.7,86.4,9.3,14.2,79.4793333333334,6.0
2021-08-29 21:59:30,25.7,89.0,4.6,10.5,73.2256666666667,5.0
2021-08-29 22:59:30,25.5,84.0,4.5,9.7,70.326,6.0
2021-08-29 23:59:30,25.7,86.4,4.3,10.7,70.1336666666667,7.0
2021-08-30 00:59:30,25.8,85.1,11.4,20.9,70.2823333333333,5.0
2021-08-30 01:59:30,25.2,83.4,5.0,11.2,76.401,5.0
2021-08-30 02:59:30,25.7,83.9,4.4,9.4,67.214,5.0
2021-08-30 03:59:30,25.5,85.7,4.1,10.1,75.6496666666667,6.0
2021-08-30 04:59:30,25.7,85.5,4.1,10.6,69.4616666666667,6.0
2021-08-30 05:59:30,25.7,84.7,4.0,11.3,74.9806666666667,6.0
2021-08-30 06:59:30,25.6,84.8,4.1,12.0,73.311,6.0
2021-08-30 07:59:30,25.2,82.8,4.3,14.7,72.9893333333333,6.0
2021-08-30 08:59:30,25.4,86.0,7.7,23.1,78.2466666666667,6.0
2021-08-30 09:59:30,25.7,85.9,4.4,19.1,71.8886666666667,5.0
2021-08-30 10:59:30,25.6,84.7,6.0,20.1,78.1373333333333,5.0
2021-08-30 11:59:30,25.5,84.9,6.9,16.3,74.628,6.0
2021-08-30 12:59:30,25.6,82.8,10.9,20.6,78.1373333333333,6.0
2021-08-30 13:59:30,25.3,86.7,6.1,16.9,69.9146666666666,5.0
2021-08-30 14:59:30,25.7,85.8,9.6,17.7,74.5716666666667,5.0
2021-08-30 15:59:30,25.6,87.6,4.9,13.1,72.239,6.0
2021-08-30 16:59:30,25.5,85.9,7.5,15.9,68.226,6.0
2021-08-30 17:59:30,25.5,83.8,11.6,20.6,70.819,9.0
2021-08-30 18:59:30,25.9,88.6,8.6,16.4,73.7673333333333,6.0
2021-08-30 19:59:30,25.7,84.2,7.2,16.8,71.1683333333333,6.0
2021-08-30 20:59:30,25.4,84.8,9.0,13.3,71.4786666666667,5.0
2021-08-30 21:59:30,25.2,84.6,11.2,18.4,77.8166666666666,6.0
2021-08-30 22:59:30,25.6,87.3,10.5,16.2,71.7953333333333,5.0
2021-08-30 23:59:30,25.5,89.0,12.2,18.7,69.062,5.0
2021-08-31 00:59:30,25.4,86.0,7.2,16.8,77.3643333333334,5.0
2021-08-31 01:59:30,25.4,86.5,7.8,11.5,75.0283333333333,5.0
2021-08-31 02:59:30,25.5,82.8,28.1,17.0,75.0463333333334,4.0
2021-08-31 03:59:30,25.6,88.7,10.5,18.8,72.125,6.0
2021-08-31 04:59:30,25.5,81.7,16.4,18.1,70.6303333333333,6.0
2021-08-31 05:59:30,25.5,85.3,7.1,18.4,70.1846666666667,5.0
2021-08-31 06:59:30,25.2,88.2,6.6,17.8,71.5006666666667,6.0
2021-08-31 07:59:30,25.5,82.2,5.6,18.4,74.5123333333333,6.0
2021-08-31 08:59:30,25.5,86.2,5.8,24.8,75.357,6.0
2021-08-31 09:59:30,25.6,86.2,5.7,23.6,68.1296666666667,7.0
2021-08-31 10:59:30,25.7,82.8,5.5,14.7,69.817,4.0
2021-08-31 11:59:30,25.3,85.2,9.0,17.5,73.304,5.0
2021-08-31 12:59:30,25.3,88.5,9.1,17.8,72.1573333333333,6.0
2021-08-31 13:59:30,25.2,86.6,5.7,19.9,72.8003333333333,5.0
2021-08-31 14:59:30,25.2,88.1,10.4,13.6,73.3943333333333,5.0
2021-08-31 15:59:30,25.6,85.5,10.9,17.8,71.9003333333333,6.0
2021-08-31 16:59:30,25.3,85.2,26.2,16.4,74.007,6.0
2021-08-31 17:59:30,25.4,84.2,7.2,14.3,71.1383333333333,5.0
2021-08-31 18:59:30,25.5,84.4,6.9,16.5,71.08,6.0
2021-08-31 19:59:30,25.8,87.8,7.7,13.1,70.695,6.0
2021-08-31 20:59:30,25.7,81.5,26.2,31.9,69.929,5.0
2021-08-31 21:59:30,22.1,68.1,26.2,12.4,68.355,6.0
2021-08-31 22:59:30,22.3,56.9,26.2,16.3,68.0716666666667,7.0
2021-08-31 23:59:30,21.0,61.0,26.2,18.4,63.5853333333333,5.0
